what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1499393394143
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1499393394143
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1499393394143
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1499393394143
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1499393394143
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1499393394143
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1499393394143
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1499393394143
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1499393394143
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1499393394143
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1499393394143
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1499393394143
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1499393394143
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1499393394143
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1499393394143
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1499393394143
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1499393394143
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1499393394143
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1499393394143
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1499393394143
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1499393394143
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1499393394143
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1499393394143
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1499393394143
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1499393394145
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1499393394145
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1499393394145
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1499393394145
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1499393394146
os,sysinfo,,,"win32",1499393394149
arch,sysinfo,,,"x86_64",1499393394149
ws,sysinfo,,,"win32",1499393394149
locale,sysinfo,,,"zh_CN",1499393394149
processors,sysinfo,,,"4",1499393394149
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1499393394149
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1499393394149
java.specification.name,sysinfo,,,"Java Platform API Specification",1499393394149
java.specification.vendor,sysinfo,,,"Oracle Corporation",1499393394149
java.specification.version,sysinfo,,,"1.8",1499393394149
java.vendor,sysinfo,,,"Oracle Corporation",1499393394149
java.version,sysinfo,,,"1.8.0_131",1499393394149
java.vm.info,sysinfo,,,"mixed mode",1499393394149
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1499393394149
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1499393394149
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1499393394149
java.vm.specification.version,sysinfo,,,"1.8",1499393394149
java.vm.vendor,sysinfo,,,"Oracle Corporation",1499393394149
java.vm.version,sysinfo,,,"25.131-b11",1499393394149
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1499393394153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393394948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393416615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393417355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393419386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393420021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393429559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393430097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393433222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393434422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393435688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393436104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393476479
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1499393485396
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1499393485411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393486379
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1499393498533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393498835
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1499393499349
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1499393499362
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1499393499376
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499393501483
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499393501521
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1499393501553
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1499393503811
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1499393503811
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1499393504615
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1499393504618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393507080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499393510145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499393510909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393511950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393527584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499393528485
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1499393548176
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1499393548322
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1499393548339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393548681
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393549281
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393549436
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1499393549776
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1499393549989
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1499393556406
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1499393556423
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1499393556459
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1499393556467
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1499393556995
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1499393557124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393561940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393564023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393569686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393569765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393570064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393574694
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1499393577165
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1499393579334
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1499393581399
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1499393581755
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1499393582183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393583475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393584294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393584364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393585733
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1499393587797
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1499393588791
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499393589845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393619262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393624896
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1499393624907
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393628044
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499393628109
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393628109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393634347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393634428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393634446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393644623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393647259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393653465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393658427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393668885
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393669005
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393669068
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499393675462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393677485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393683886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393686853
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1499393705922
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1499393705980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393712196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1499393712217
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1499393716685
started,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1499393716697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393716744
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1499393720351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393723870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393725189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393725265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393725285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393726190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393727698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393729116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393729664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393742623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393760227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393763244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393767134
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393769462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393769482
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1499393769488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499393769488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393770874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393776869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393779122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393827542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393832972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393842731
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393842839
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393842933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393844449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393879483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393879784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393889240
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499393889271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393893017
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1499393897458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393897564
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1499393897569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393900692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393938129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393941403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393942704
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393944746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393948222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393948866
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499393952045
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393952097
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499393953232
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499393954347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393955265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499393956198
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1499394029339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499394029369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499394030063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499394052722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499394053879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499394055000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394056324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394083505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394083997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394109186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394112242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394115249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394136183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394136804
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1499394148966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394150884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394151984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499394156621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499394157321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499394165997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499394174750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499394175862
